id,text,label,text_source,evidence_source,evidence_url,published_at,topic,verification_method,notes,approved
kemkes-kemenkes-kirim-160-nakes-batch-2-ke-ntt-perkuat-pemulihan-psikososial-korban-gempa,"Kementerian Kesehatan (Kemenkes) RI kembali mengirimkan Tenaga Cadangan Kesehatan (TCK) untuk mendukung pemulihan kesehatan masyarakat terdampak gempa bumi di Nusa Tenggara Timur (NTT).. Pelaksana Tugas (Plt.) Kepala Pusat Krisis Kesehatan Kemenkes, Sumarjaya, mengatakan penugasan TCK Batch 2 kali ini diarahkan untuk memperkuat layanan psikososial dan kesehatan mental masyarakat di wilayah terdampak.",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-kirim-160-nakes-batch-2-ke-ntt-perkuat-pemulihan-psikososial-korban-gempa,2026-09-07,politik,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-abu-vulkanik-anak-krakatau-menyebar-menkes-meminta-masyarakat-batasi-aktivitas-di-luar-rumah,"Imbauan tersebut disampaikan menyusul erupsi Gunung Anak Krakatau yang berstatus Siaga (Level III) dan berlangsung terus-menerus sejak Jumat (4/9/2026).. Paparan abu vulkanik terdeteksi menyebar ke wilayah Banten, DKI Jakarta, hingga Jawa Barat akibat embusan angin.",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/abu-vulkanik-anak-krakatau-menyebar-menkes-meminta-masyarakat-batasi-aktivitas-di-luar-rumah,2026-09-06,bencana_cuaca,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-tembus-jalur-ekstrem-nakes-tak-tinggalkan-warga-pelosok-ende-pascagempa,"Jalan pegunungan yang rusak, tebing dan jurang curam, hingga perjalanan laut selama dua jam tidak menghentikan langkah tenaga kesehatan (nakes) menjangkau masyarakat terdampak gempa di Kabupaten Ende, Nusa Tenggara Timur (NTT).. Di tengah keterbatasan akses dan sejumlah fasilitas kesehatan yang belum dapat berfungsi optimal, para nakes bersama relawan kesehatan terus bergerak dari desa ke desa untuk memastikan masyarakat, termasuk mereka yang tinggal di pelosok, tetap mendapatkan pelayanan kesehatan.",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/tembus-jalur-ekstrem-nakes-tak-tinggalkan-warga-pelosok-ende-pascagempa,2026-09-05,bencana_cuaca,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-wamenkes-dante-ajak-masyarakat-kenali-gejala-gangguan-jiwa,"Gangguan jiwa dapat dialami siapa saja, tanpa mengenal usia, jenis kelamin, maupun status ekonomi.. Dante Saksono Harbuwono mengatakan, kesehatan jiwa kerap tidak terlihat secara kasat mata sehingga banyak orang yang mengalami masalah kejiwaan tidak segera mendapatkan pertolongan.",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/wamenkes-dante-ajak-masyarakat-kenali-gejala-gangguan-jiwa,2026-09-04,ekonomi,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-pemerintah-tunjukan-inovasi-genomik-ri-ke-putri-mahkota-swedia,"Putri Mahkota Swedia, Victoria Ingrid Alice Désirée, yang juga merupakan Goodwill Ambassador for the Sustainable Development Goals, United Nations Development Programme (UNDP), mengunjungi Balai Besar Biomedis dan Genomika Kesehatan (BB Binomika) di Gedung Eijkman, RSCM, Jakarta, Jumat (4/9).. Kunjungan ini bertujuan meninjau langsung lompatan teknologi kedokteran presisi di Indonesia melalui program Biomedical and Genomic Science Initiative (BGSI).",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/pemerintah-tunjukan-inovasi-genomik-ri-ke-putri-mahkota-swedia,2026-09-04,politik,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-kemenkes-perkuat-dua-pilar-kegawatdaruratan-hadapi-krisis-bencana-,"Tingginya frekuensi krisis kesehatan akibat bencana alam dan kebutuhan pelayanan medis yang cepat mendorong Kementerian Kesehatan (Kemenkes) memperkuat tata kelola kegawatdaruratan medis nasional.. Reformasi ini bertumpu pada dua pilar utama, yaitu standardisasi Tim Medis Darurat (Emergency Medical Team/EMT) dan peningkatan tata kelola Instalasi Gawat Darurat (IGD) di rumah sakit.",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-perkuat-dua-pilar-kegawatdaruratan-hadapi-krisis-bencana-,2026-09-04,politik,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-kemenkes-luncurkan-seleksi-25-prodi-baru-rsppu-dan-serah-terima-54-ppds-batch-iv,"Kementerian Kesehatan (Kemenkes) RI meluncurkan seleksi 25 program studi (prodi) baru Program Pendidikan Dokter Spesialis (PPDS) berbasis rumah sakit atau Hospital-Based pada Rumah Sakit Pendidikan Penyelenggara Utama (RSPPU) Batch V.. Pada kesempatan yang sama, Kemenkes menyerahkan 54 peserta PPDS Batch IV kepada enam RSPPU untuk memulai pendidikan dokter spesialis, yang diselenggarakan di Auditorium Dr.",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-luncurkan-seleksi-25-prodi-baru-rsppu-dan-serah-terima-54-ppds-batch-iv,2026-09-03,politik,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-kemenkes-dan-ojk-perkuat-ekosistem-pembiayaan-kesehatan,"Kementerian Kesehatan (Kemenkes) RI bersama Otoritas Jasa Keuangan (OJK) terus memperkuat ekosistem pembiayaan kesehatan melalui kolaborasi antara industri asuransi dan fasilitas pelayanan kesehatan.. Sebanyak 50 perusahaan asuransi dan 70 rumah sakit menandatangani perjanjian kerja sama sebagai bagian dari upaya meningkatkan efisiensi, keberlanjutan, dan kualitas pembiayaan layanan kesehatan bagi masyarakat.",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-dan-ojk-perkuat-ekosistem-pembiayaan-kesehatan,2026-09-03,politik,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-antisipasi-pandemi-baru-indonesia-jadi-negara-ketiga-penguji-target-vaksin-100-hari,"Kementerian Kesehatan (Kemenkes) RI bersama Coalition for Epidemic Preparedness Innovations (CEPI) menggelar simulasi kesiapsiagaan menghadapi ancaman pandemi baru atau ""Penyakit X"" di Jakarta, Kamis (3/9).. Melalui Tabletop Exercise (TTX) bertajuk Misi 100 Hari, pemerintah menguji kecepatan respons nasional dalam pengembangan dan produksi vaksin dalam waktu 100 hari sejak patogen baru teridentifikasi.",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/antisipasi-pandemi-baru-indonesia-jadi-negara-ketiga-penguji-target-vaksin-100-hari,2026-09-03,politik,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-satusehat-rme-dukung-bpjs-kesehatan-wujudkan-pembiayaan-berbasis-mutu-dan-outcome,"Peluncuran SATUSEHAT Rekam Medis Elektronik (RME) menjadi langkah penting dalam membangun ekosistem data kesehatan nasional yang dapat dimanfaatkan tidak hanya untuk pelayanan pasien, tetapi juga untuk meningkatkan mutu pelayanan dan mendukung pembiayaan kesehatan berbasis value dan outcome.. Menteri Kesehatan RI Budi Gunadi Sadikin mengatakan, rekam medis elektronik yang terintegrasi akan memberikan manfaat bagi pasien, fasilitas pelayanan kesehatan, BPJS Kesehatan, maupun regulator.",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/satusehat-rme-dukung-bpjs-kesehatan-wujudkan-pembiayaan-berbasis-mutu-dan-outcome,2026-09-01,politik,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-pemerintah-buka-25-prodi-dokter-spesialis-hospital-based-prioritas-untuk-dokter-di-daerah-3t-,"Pemerintah terbitkan izin operasional bagi 25 program studi (prodi) baru Program Pendidikan Dokter Spesialis (PPDS) berbasis rumah sakit (hospital-based) sebagai afirmasi untuk para dokter di daerah 3T (Tertinggal, Terdepan, Terluar).. Kebijakan strategis ini disampaikan oleh Kepala Kantor Staf Kepresidenan (KSP), Dudung Abdurrahman seusai rapat Rapat Tingkat Menteri di Kantor Staf Presiden (KSP), Jakarta, pada Senin (31/8).",valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/pemerintah-buka-25-prodi-dokter-spesialis-hospital-based-prioritas-untuk-dokter-di-daerah-3t-,2026-08-31,politik,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
kemkes-kemenkes-siap-siaga-hadapi-dampak-karhutla-848-tenaga-kesehatan-dimobilisasi,Kementerian Kesehatan (Kemenkes) RI terus memperkuat respons kesehatan dalam menghadapi dampak kebakaran hutan dan lahan (Karhutla) yang terjadi di sejumlah wilayah Indonesia.. Upaya dilakukan untuk memastikan masyarakat terdampak tetap mendapatkan pelayanan kesehatan serta perlindungan dari risiko kesehatan akibat paparan asap.,valid,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-siap-siaga-hadapi-dampak-karhutla-848-tenaga-kesehatan-dimobilisasi,2026-08-29,politik,primary_source,Official Kementerian Kesehatan RI release; requires manual review,0
